id,category,name_localized,format,width,height,description,description_src,description_brief,inspected,need_inspection,inspection_reason,raw_response
extra_cards/clothes/belt.jpg,clothes,"{""en"":""belt"",""zh"":""皮带"",""yue"":""皮帶"",""ko"":""벨트""}",JPEG,451,338,This is a brown belt with a light-colored buckle. It has holes along one end to adjust the size. The belt is shown in a curved shape against a soft green background.,qwen3-vl-plus,A brown belt with a buckle for wearing around your waist.,False,False,,"{
    ""en"": ""belt"",
    ""zh"": ""皮带"",
    ""yue"": ""皮帶"",
    ""ko"": ""벨트"",
    ""description"": ""This is a brown belt with a light-colored buckle. It has holes along one end to adjust the size. The belt is shown in a curved shape against a soft green background."",
    ""description_brief"": ""A brown belt with a buckle for wearing around your waist."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/places/12-01廳.jpg,places,"{""en"":""Living Room"",""zh"":""客厅"",""yue"":""客廳"",""ko"":""거실""}",JPEG,756,1051,"This is a living room with a purple sofa, a yellow pillow, and a small wooden table. On the table, there is a blue vase with red and yellow flowers. Behind the sofa, there is a window with pink curtains.",qwen3-vl-plus,"A cozy living room with a purple sofa, flowers on a table, and pink curtains by the window.",False,False,,"{
    ""en"": ""Living Room"",
    ""zh"": ""客厅"",
    ""yue"": ""客廳"",
    ""ko"": ""거실"",
    ""description"": ""This is a living room with a purple sofa, a yellow pillow, and a small wooden table. On the table, there is a blue vase with red and yellow flowers. Behind the sofa, there is a window with pink curtains."",
    ""description_brief"": ""A cozy living room with a purple sofa, flowers on a table, and pink curtains by the window."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/places/12-02睡房.jpg,places,"{""en"":""Bedroom"",""zh"":""睡房"",""yue"":""睡房"",""ko"":""침실""}",JPEG,756,1051,"This is a bedroom. It has a bed with blue covers, a small table with a lamp, a tall brown closet, and a window with pink curtains. The walls are light yellow and the floor is also yellow.",qwen3-vl-plus,"A room with a bed, lamp, closet, and window for sleeping.",False,False,,"{
    ""en"": ""Bedroom"",
    ""zh"": ""睡房"",
    ""yue"": ""睡房"",
    ""ko"": ""침실"",
    ""description"": ""This is a bedroom. It has a bed with blue covers, a small table with a lamp, a tall brown closet, and a window with pink curtains. The walls are light yellow and the floor is also yellow."",
    ""description_brief"": ""A room with a bed, lamp, closet, and window for sleeping."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/food/橙汁.jpg,food,"{""en"":""Orange juice"",""zh"":""橙汁"",""yue"":""橙汁"",""ko"":""오렌지 주스""}",JPEG,756,1051,"This image shows a glass of orange juice next to a whole orange. The juice is bright orange and fills about half the glass. The orange has a smooth, round shape with small dots on its skin.",qwen3-vl-plus,A glass of orange juice beside an orange.,False,False,,"{
    ""en"": ""Orange juice"",
    ""zh"": ""橙汁"",
    ""yue"": ""橙汁"",
    ""ko"": ""오렌지 주스"",
    ""description"": ""This image shows a glass of orange juice next to a whole orange. The juice is bright orange and fills about half the glass. The orange has a smooth, round shape with small dots on its skin."",
    ""description_brief"": ""A glass of orange juice beside an orange."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/planners-1.jpg,activities,"{""en"":""Planner and Pen"",""zh"":""计划本和笔"",""yue"":""計劃簿同筆"",""ko"":""플래너와 펜""}",JPEG,521,167,This image shows an open planner with pages that have lines for writing. Next to the planner is a black pen with a yellow band. The planner has colorful tabs to help find different sections easily.,qwen3-vl-plus,A planner and pen for writing down tasks or notes.,False,False,,"{
    ""en"": ""Planner and Pen"",
    ""zh"": ""计划本和笔"",
    ""yue"": ""計劃簿同筆"",
    ""ko"": ""플래너와 펜"",
    ""description"": ""This image shows an open planner with pages that have lines for writing. Next to the planner is a black pen with a yellow band. The planner has colorful tabs to help find different sections easily."",
    ""description_brief"": ""A planner and pen for writing down tasks or notes."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/clothes/blouse.jpg,clothes,"{""en"":""blouse"",""zh"":""女式衬衫"",""yue"":""女裝襯衫"",""ko"":""블라우스""}",JPEG,451,338,This is a light pink blouse with long sleeves and buttons down the front. It has a collar at the neck and small cuffs at the wrists. The drawing shows it clearly against a soft green background.,qwen3-vl-plus,A pink button-up blouse with long sleeves and a collar.,False,False,,"{
    ""en"": ""blouse"",
    ""zh"": ""女式衬衫"",
    ""yue"": ""女裝襯衫"",
    ""ko"": ""블라우스"",
    ""description"": ""This is a light pink blouse with long sleeves and buttons down the front. It has a collar at the neck and small cuffs at the wrists. The drawing shows it clearly against a soft green background."",
    ""description_brief"": ""A pink button-up blouse with long sleeves and a collar."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Ruler.jpg,stationery,"{""en"":""Ruler"",""zh"":""尺子"",""yue"":""尺"",""ko"":""자""}",JPEG,1200,566,"This is a metal ruler with numbers and lines to measure length. It has two sides: one side shows inches, and the other side shows centimeters. The ruler is straight and shiny, and it helps you draw straight lines or measure objects.",qwen3-vl-plus,A metal ruler used to measure and draw straight lines.,False,False,,"{
    ""en"": ""Ruler"",
    ""zh"": ""尺子"",
    ""yue"": ""尺"",
    ""ko"": ""자"",
    ""description"": ""This is a metal ruler with numbers and lines to measure length. It has two sides: one side shows inches, and the other side shows centimeters. The ruler is straight and shiny, and it helps you draw straight lines or measure objects."",
    ""description_brief"": ""A metal ruler used to measure and draw straight lines."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Color pencils4.jpg,stationery,"{""en"":""Color pencils"",""zh"":""彩色铅笔"",""yue"":""彩色鉛筆"",""ko"":""색연필""}",JPEG,1200,870,"This image shows many colored pencils arranged in a fan shape. Each pencil has a different color, including red, yellow, green, blue, brown, and orange. The pencils are sharp and ready to use for drawing or coloring.",qwen3-vl-plus,A group of colorful pencils ready for drawing.,False,False,,"{
    ""en"": ""Color pencils"",
    ""zh"": ""彩色铅笔"",
    ""yue"": ""彩色鉛筆"",
    ""ko"": ""색연필"",
    ""description"": ""This image shows many colored pencils arranged in a fan shape. Each pencil has a different color, including red, yellow, green, blue, brown, and orange. The pencils are sharp and ready to use for drawing or coloring."",
    ""description_brief"": ""A group of colorful pencils ready for drawing."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/food/檸檬.jpg,food,"{""en"":""Lemon"",""zh"":""柠檬"",""yue"":""檸檬"",""ko"":""레몬""}",JPEG,756,1051,"This is a yellow lemon with a smooth, curved shape. It has small dark dots on its skin and a bright yellow color. Lemons are sour fruits often used in drinks or cooking.",qwen3-vl-plus,A yellow lemon that is sour and used in food and drinks.,False,False,,"{
    ""en"": ""Lemon"",
    ""zh"": ""柠檬"",
    ""yue"": ""檸檬"",
    ""ko"": ""레몬"",
    ""description"": ""This is a yellow lemon with a smooth, curved shape. It has small dark dots on its skin and a bright yellow color. Lemons are sour fruits often used in drinks or cooking."",
    ""description_brief"": ""A yellow lemon that is sour and used in food and drinks."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Compass.jpg,stationery,"{""en"":""Compass"",""zh"":""圆规"",""yue"":""圓規"",""ko"":""컴퍼스""}",JPEG,1233,990,"This is a green compass used for drawing circles. It has two arms: one with a sharp point to hold in place, and the other holds a pencil to draw. You can adjust the size of the circle by moving the arms closer or farther apart.",qwen3-vl-plus,A green tool for drawing circles with a pencil and a point.,False,False,,"{
    ""en"": ""Compass"",
    ""zh"": ""圆规"",
    ""yue"": ""圓規"",
    ""ko"": ""컴퍼스"",
    ""description"": ""This is a green compass used for drawing circles. It has two arms: one with a sharp point to hold in place, and the other holds a pencil to draw. You can adjust the size of the circle by moving the arms closer or farther apart."",
    ""description_brief"": ""A green tool for drawing circles with a pencil and a point."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/transportation/6-07校車.jpg,transportation,"{""en"":""School Bus"",""zh"":""校车"",""yue"":""校車"",""ko"":""학원버스""}",JPEG,756,1051,"This is a white school bus with yellow stripes. It has big windows and black mirrors on the sides. The words '學校私家小巴' are written on the side, which means it’s used to take students to school.",qwen3-vl-plus,This is a school bus that takes children to school.,False,False,,"{
    ""en"": ""School Bus"",
    ""zh"": ""校车"",
    ""yue"": ""校車"",
    ""ko"": ""학원버스"",
    ""description"": ""This is a white school bus with yellow stripes. It has big windows and black mirrors on the sides. The words '學校私家小巴' are written on the side, which means it’s used to take students to school."",
    ""description_brief"": ""This is a school bus that takes children to school."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/clothes/boots.jpg,clothes,"{""en"":""boots"",""zh"":""靴子"",""yue"":""靴"",""ko"":""부츠""}",JPEG,451,339,These are yellow boots with green parts on the toes and tops. They have black soles and black rims at the top. The boots are standing side by side on a light brown background.,qwen3-vl-plus,Yellow and green boots for wearing on your feet.,False,False,,"{
    ""en"": ""boots"",
    ""zh"": ""靴子"",
    ""yue"": ""靴"",
    ""ko"": ""부츠"",
    ""description"": ""These are yellow boots with green parts on the toes and tops. They have black soles and black rims at the top. The boots are standing side by side on a light brown background."",
    ""description_brief"": ""Yellow and green boots for wearing on your feet."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Ruler2.jpg,stationery,"{""en"":""Ruler2"",""zh"":""尺子2"",""yue"":""尺子2"",""ko"":""자2""}",JPEG,1710,938,This is a bright orange ruler with black numbers and lines for measuring. It has the words 'TRUST IN THE LORD' printed on it in black letters. The ruler is straight and has measurements from 0 to 30 centimeters.,qwen3-vl-plus,An orange ruler with numbers and the words 'TRUST IN THE LORD'.,False,False,,"{
    ""en"": ""Ruler2"",
    ""zh"": ""尺子2"",
    ""yue"": ""尺子2"",
    ""ko"": ""자2"",
    ""description"": ""This is a bright orange ruler with black numbers and lines for measuring. It has the words 'TRUST IN THE LORD' printed on it in black letters. The ruler is straight and has measurements from 0 to 30 centimeters."",
    ""description_brief"": ""An orange ruler with numbers and the words 'TRUST IN THE LORD'."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/play outside.jpg,activities,"{""en"":""Play Outside"",""zh"":""去外面玩"",""yue"":""去外面玩"",""ko"":""밖에 놀기""}",JPEG,596,596,"This image shows things you can use to play outside on a sunny day. There is a tree, a bicycle, a soccer ball, and a jump rope. The sun is shining brightly in the sky.",qwen3-vl-plus,"Let’s go outside to play with a bike, ball, or jump rope under the sun.",False,False,,"{
    ""en"": ""Play Outside"",
    ""zh"": ""去外面玩"",
    ""yue"": ""去外面玩"",
    ""ko"": ""밖에 놀기"",
    ""description"": ""This image shows things you can use to play outside on a sunny day. There is a tree, a bicycle, a soccer ball, and a jump rope. The sun is shining brightly in the sky."",
    ""description_brief"": ""Let’s go outside to play with a bike, ball, or jump rope under the sun."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/pickuptoys.png,activities,"{""en"":""pickuptoys"",""zh"":""收拾玩具"",""yue"":""收玩具"",""ko"":""장난감 정리하기""}",PNG,1772,1772,"A girl in pink pajamas is picking up toys from a yellow box. She is holding a teddy bear and a block with the letter B. Other toys like a soccer ball, blocks, and a jump rope are visible in the box or on the floor.",qwen3-vl-plus,The girl is picking up her toys to put them away.,False,False,,"{
    ""en"": ""pickuptoys"",
    ""zh"": ""收拾玩具"",
    ""yue"": ""收玩具"",
    ""ko"": ""장난감 정리하기"",
    ""description"": ""A girl in pink pajamas is picking up toys from a yellow box. She is holding a teddy bear and a block with the letter B. Other toys like a soccer ball, blocks, and a jump rope are visible in the box or on the floor."",
    ""description_brief"": ""The girl is picking up her toys to put them away."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/clothes/cap.jpg,clothes,"{""en"":""cap"",""zh"":""帽子"",""yue"":""帽"",""ko"":""모자""}",JPEG,451,338,This is a drawing of a cap. The cap is purple and sits under a red and white beach ball. The beach ball has black lines separating the colors.,qwen3-vl-plus,A purple cap under a red and white beach ball.,False,False,,"{
    ""en"": ""cap"",
    ""zh"": ""帽子"",
    ""yue"": ""帽"",
    ""ko"": ""모자"",
    ""description"": ""This is a drawing of a cap. The cap is purple and sits under a red and white beach ball. The beach ball has black lines separating the colors."",
    ""description_brief"": ""A purple cap under a red and white beach ball."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Compass2.jpg,stationery,"{""en"":""Compass2"",""zh"":""圆规2"",""yue"":""圓規2"",""ko"":""컴퍼스2""}",JPEG,1054,834,"This is a drawing compass with two arms. One arm has a blue pencil for drawing lines, and the other has a sharp metal point to hold the compass steady. The red body and green knobs help you adjust how wide the compass opens.",qwen3-vl-plus,A red and blue compass used for drawing circles with a pencil and a metal point.,False,False,,"{
    ""en"": ""Compass2"",
    ""zh"": ""圆规2"",
    ""yue"": ""圓規2"",
    ""ko"": ""컴퍼스2"",
    ""description"": ""This is a drawing compass with two arms. One arm has a blue pencil for drawing lines, and the other has a sharp metal point to hold the compass steady. The red body and green knobs help you adjust how wide the compass opens."",
    ""description_brief"": ""A red and blue compass used for drawing circles with a pencil and a metal point."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/places/12-03廚房.jpg,places,"{""en"":""Kitchen"",""zh"":""厨房"",""yue"":""廚房"",""ko"":""주방""}",JPEG,756,1051,"This is a kitchen with white cabinets, a sink, and a stove. There is a pot on the stove and a small plant on the windowsill. The floor is light brown and there is a refrigerator on the right side.",qwen3-vl-plus,"A clean kitchen with cabinets, a sink, a stove, and a refrigerator.",False,False,,"{
    ""en"": ""Kitchen"",
    ""zh"": ""厨房"",
    ""yue"": ""廚房"",
    ""ko"": ""주방"",
    ""description"": ""This is a kitchen with white cabinets, a sink, and a stove. There is a pot on the stove and a small plant on the windowsill. The floor is light brown and there is a refrigerator on the right side."",
    ""description_brief"": ""A clean kitchen with cabinets, a sink, a stove, and a refrigerator."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/places/12-04洗手間.jpg,places,"{""en"":""Bathroom"",""zh"":""洗手间"",""yue"":""洗手間"",""ko"":""화장실""}",JPEG,756,1051,"This is a bathroom with a toilet, a sink on the left, and another sink with a mirror on the right. The floor has square tiles, and everything is clean and simple to see. This is where you go to use the toilet or wash your hands.",qwen3-vl-plus,This is the bathroom where you can use the toilet or wash your hands.,False,False,,"{
    ""en"": ""Bathroom"",
    ""zh"": ""洗手间"",
    ""yue"": ""洗手間"",
    ""ko"": ""화장실"",
    ""description"": ""This is a bathroom with a toilet, a sink on the left, and another sink with a mirror on the right. The floor has square tiles, and everything is clean and simple to see. This is where you go to use the toilet or wash your hands."",
    ""description_brief"": ""This is the bathroom where you can use the toilet or wash your hands."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/transportation/6-08單車.jpg,transportation,"{""en"":""Bicycle"",""zh"":""自行车"",""yue"":""單車"",""ko"":""자전거""}",JPEG,756,1051,"This is a green bicycle with yellow handlebars and a yellow seat. It has two black wheels, a pedal, and a chain guard. The bicycle is drawn simply and clearly to help children recognize it easily.",qwen3-vl-plus,A green bicycle with yellow parts for riding.,False,False,,"{
    ""en"": ""Bicycle"",
    ""zh"": ""自行车"",
    ""yue"": ""單車"",
    ""ko"": ""자전거"",
    ""description"": ""This is a green bicycle with yellow handlebars and a yellow seat. It has two black wheels, a pedal, and a chain guard. The bicycle is drawn simply and clearly to help children recognize it easily."",
    ""description_brief"": ""A green bicycle with yellow parts for riding."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/transportation/6-06小巴.jpg,transportation,"{""en"":""Minibus"",""zh"":""小巴"",""yue"":""小巴"",""ko"":""마이크로버스""}",JPEG,756,1051,"This is a yellow minibus with a red roof. It has big windows on the side and front, black wheels, and headlights at the front. The word '小巴' is written below it to help identify the vehicle.",qwen3-vl-plus,A yellow minibus with a red roof for riding in.,False,False,,"{
    ""en"": ""Minibus"",
    ""zh"": ""小巴"",
    ""yue"": ""小巴"",
    ""ko"": ""마이크로버스"",
    ""description"": ""This is a yellow minibus with a red roof. It has big windows on the side and front, black wheels, and headlights at the front. The word '小巴' is written below it to help identify the vehicle."",
    ""description_brief"": ""A yellow minibus with a red roof for riding in."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/food/檸檬茶.jpg,food,"{""en"":""Lemon Tea"",""zh"":""柠檬茶"",""yue"":""檸檬茶"",""ko"":""레몬차""}",JPEG,756,1051,This is a picture of a lemon tea drink in a yellow carton with a straw. The carton has a drawing of a lemon and the words 'Lemon Tea' written on it. It is a cold drink that tastes sweet and sour.,qwen3-vl-plus,A yellow carton of lemon tea with a straw.,False,False,,"{
    ""en"": ""Lemon Tea"",
    ""zh"": ""柠檬茶"",
    ""yue"": ""檸檬茶"",
    ""ko"": ""레몬차"",
    ""description"": ""This is a picture of a lemon tea drink in a yellow carton with a straw. The carton has a drawing of a lemon and the words 'Lemon Tea' written on it. It is a cold drink that tastes sweet and sour."",
    ""description_brief"": ""A yellow carton of lemon tea with a straw."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/play-4503.jpg,activities,"{""en"":""play-4503"",""zh"":""玩-4503"",""yue"":""玩-4503"",""ko"":""놀이-4503""}",JPEG,402,502,A boy with brown hair is wearing a blue shirt and playing with a colorful toy car. He is pushing the car forward with both hands while kneeling on the floor. The word '玩' is written below the image to show the activity.,qwen3-vl-plus,A boy is playing with a toy car.,False,False,,"{
    ""en"": ""play-4503"",
    ""zh"": ""玩-4503"",
    ""yue"": ""玩-4503"",
    ""ko"": ""놀이-4503"",
    ""description"": ""A boy with brown hair is wearing a blue shirt and playing with a colorful toy car. He is pushing the car forward with both hands while kneeling on the floor. The word '玩' is written below the image to show the activity."",
    ""description_brief"": ""A boy is playing with a toy car."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/food/水.jpg,food,"{""en"":""Water"",""zh"":""水"",""yue"":""水"",""ko"":""물""}",JPEG,756,1051,"This image shows a plastic bottle and a glass, both filled with water. The bottle has a purple label with the Chinese character for water. The glass is clear and also contains water. This is a simple picture to help identify drinking water.",qwen3-vl-plus,A bottle and glass of water for drinking.,False,False,,"{
    ""en"": ""Water"",
    ""zh"": ""水"",
    ""yue"": ""水"",
    ""ko"": ""물"",
    ""description"": ""This image shows a plastic bottle and a glass, both filled with water. The bottle has a purple label with the Chinese character for water. The glass is clear and also contains water. This is a simple picture to help identify drinking water."",
    ""description_brief"": ""A bottle and glass of water for drinking."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Ruler3.jpg,stationery,"{""en"":""Ruler3"",""zh"":""尺子3"",""yue"":""尺3"",""ko"":""자3""}",JPEG,1725,1113,This is a clear plastic ruler with black numbers and lines. It measures up to 30 centimeters on one side and 12 inches on the other. The ruler says 'Shatter Resistant' and has a hole at one end for hanging.,qwen3-vl-plus,"A clear ruler with measurements in centimeters and inches, marked 'Shatter Resistant'.",False,False,,"{
    ""en"": ""Ruler3"",
    ""zh"": ""尺子3"",
    ""yue"": ""尺3"",
    ""ko"": ""자3"",
    ""description"": ""This is a clear plastic ruler with black numbers and lines. It measures up to 30 centimeters on one side and 12 inches on the other. The ruler says 'Shatter Resistant' and has a hole at one end for hanging."",
    ""description_brief"": ""A clear ruler with measurements in centimeters and inches, marked 'Shatter Resistant'."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/places/12-05學校.jpg,places,"{""en"":""School"",""zh"":""学校"",""yue"":""學校"",""ko"":""학교""}",JPEG,756,1051,"This is a drawing of a school building with many windows and a gate at the front. The sign above the gate says 'XXX School' in Chinese characters. The sky is blue with white clouds, and there are green bushes near the entrance.",qwen3-vl-plus,This is a school building with a gate and many windows.,False,False,,"{
    ""en"": ""School"",
    ""zh"": ""学校"",
    ""yue"": ""學校"",
    ""ko"": ""학교"",
    ""description"": ""This is a drawing of a school building with many windows and a gate at the front. The sign above the gate says 'XXX School' in Chinese characters. The sky is blue with white clouds, and there are green bushes near the entrance."",
    ""description_brief"": ""This is a school building with a gate and many windows."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Ruler4.jpg,stationery,"{""en"":""Ruler4"",""zh"":""尺子4"",""yue"":""尺4"",""ko"":""자4""}",JPEG,690,96,"This is a ruler with numbers from 1 to 12 on the top and numbers from 2 to 72 on the bottom. It has small lines between the numbers to help measure things accurately. The ruler is long and straight, and it can be used to draw straight lines or measure objects.",qwen3-vl-plus,A long ruler with numbers to measure and draw straight lines.,False,False,,"{
    ""en"": ""Ruler4"",
    ""zh"": ""尺子4"",
    ""yue"": ""尺4"",
    ""ko"": ""자4"",
    ""description"": ""This is a ruler with numbers from 1 to 12 on the top and numbers from 2 to 72 on the bottom. It has small lines between the numbers to help measure things accurately. The ruler is long and straight, and it can be used to draw straight lines or measure objects."",
    ""description_brief"": ""A long ruler with numbers to measure and draw straight lines."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/clothes/coat.jpg,clothes,"{""en"":""coat"",""zh"":""外套"",""yue"":""外套"",""ko"":""코트""}",JPEG,450,339,This is a yellow coat with red collar and red pockets. It has four green buttons down the front. The sleeves are wide and the shape is simple and clear.,qwen3-vl-plus,A yellow coat with red collar and green buttons.,False,False,,"{
    ""en"": ""coat"",
    ""zh"": ""外套"",
    ""yue"": ""外套"",
    ""ko"": ""코트"",
    ""description"": ""This is a yellow coat with red collar and red pockets. It has four green buttons down the front. The sleeves are wide and the shape is simple and clear."",
    ""description_brief"": ""A yellow coat with red collar and green buttons."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Connector pens.jpg,stationery,"{""en"":""Connector pens"",""zh"":""连接笔"",""yue"":""連接筆"",""ko"":""연결 펜""}",JPEG,1232,1160,"These are colorful pens that can be connected together. They have different colors like red, blue, yellow, and purple. The pens are smooth and easy to hold for drawing or writing.",qwen3-vl-plus,Colorful pens that connect together for drawing.,False,False,,"{
    ""en"": ""Connector pens"",
    ""zh"": ""连接笔"",
    ""yue"": ""連接筆"",
    ""ko"": ""연결 펜"",
    ""description"": ""These are colorful pens that can be connected together. They have different colors like red, blue, yellow, and purple. The pens are smooth and easy to hold for drawing or writing."",
    ""description_brief"": ""Colorful pens that connect together for drawing."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/food/汽水.jpg,food,"{""en"":""Soda"",""zh"":""汽水"",""yue"":""汽水"",""ko"":""사이다""}",JPEG,756,1051,"This image shows two soda cans. One can is green with a red circle and white design, and the other is orange-red. Both cans have pull tabs on top and are drawn in a simple cartoon style.",qwen3-vl-plus,Two colorful soda cans with pull tabs.,False,False,,"{
    ""en"": ""Soda"",
    ""zh"": ""汽水"",
    ""yue"": ""汽水"",
    ""ko"": ""사이다"",
    ""description"": ""This image shows two soda cans. One can is green with a red circle and white design, and the other is orange-red. Both cans have pull tabs on top and are drawn in a simple cartoon style."",
    ""description_brief"": ""Two colorful soda cans with pull tabs."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/transportation/6-09地鐵.jpg,transportation,"{""en"":""Subway"",""zh"":""地铁"",""yue"":""地鐵"",""ko"":""지하철""}",JPEG,756,1051,This image shows a gray subway train with a red front and windows. The train is on tracks near a station entrance with stairs. The word '地鐵' is written below the picture to help identify it.,qwen3-vl-plus,"A gray subway train on tracks, labeled '地鐵'.",False,False,,"{
    ""en"": ""Subway"",
    ""zh"": ""地铁"",
    ""yue"": ""地鐵"",
    ""ko"": ""지하철"",
    ""description"": ""This image shows a gray subway train with a red front and windows. The train is on tracks near a station entrance with stairs. The word '地鐵' is written below the picture to help identify it."",
    ""description_brief"": ""A gray subway train on tracks, labeled '地鐵'."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Ruler5.jpg,stationery,"{""en"":""Ruler"",""zh"":""尺子"",""yue"":""尺"",""ko"":""자""}",JPEG,820,634,This is a wooden ruler with numbers from 1 to 11. It has small lines between the numbers to measure smaller lengths. The ruler is light brown and lies flat on a white background.,qwen3-vl-plus,A wooden ruler for measuring things.,False,False,,"{
    ""en"": ""Ruler"",
    ""zh"": ""尺子"",
    ""yue"": ""尺"",
    ""ko"": ""자"",
    ""description"": ""This is a wooden ruler with numbers from 1 to 11. It has small lines between the numbers to measure smaller lengths. The ruler is light brown and lies flat on a white background."",
    ""description_brief"": ""A wooden ruler for measuring things."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/playground.jpg,activities,"{""en"":""Playground"",""zh"":""公园游乐场"",""yue"":""公園玩樂場"",""ko"":""놀이터""}",JPEG,596,596,"This image shows a playground with a red and green slide, swings hanging from a wooden frame, and a jump rope on the ground. The equipment is colorful and designed for children to climb, swing, and jump. It’s a safe place for kids to play outside.",qwen3-vl-plus,"Let’s go to the playground to slide, swing, and jump rope!",False,False,,"{
    ""en"": ""Playground"",
    ""zh"": ""公园游乐场"",
    ""yue"": ""公園玩樂場"",
    ""ko"": ""놀이터"",
    ""description"": ""This image shows a playground with a red and green slide, swings hanging from a wooden frame, and a jump rope on the ground. The equipment is colorful and designed for children to climb, swing, and jump. It’s a safe place for kids to play outside."",
    ""description_brief"": ""Let’s go to the playground to slide, swing, and jump rope!"",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/transportation/6-10火車.jpg,transportation,"{""en"":""Train"",""zh"":""火车"",""yue"":""火車"",""ko"":""기차""}",JPEG,756,1051,"This image shows a gray train with red doors and windows, moving on curved tracks. Green trees are beside the tracks. The train has a front window and red arrows on its nose.",qwen3-vl-plus,A gray train with red doors is on tracks near green trees.,False,False,,"{
    ""en"": ""Train"",
    ""zh"": ""火车"",
    ""yue"": ""火車"",
    ""ko"": ""기차"",
    ""description"": ""This image shows a gray train with red doors and windows, moving on curved tracks. Green trees are beside the tracks. The train has a front window and red arrows on its nose."",
    ""description_brief"": ""A gray train with red doors is on tracks near green trees."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Correction fluid.jpg,stationery,"{""en"":""Correction fluid"",""zh"":""修正液"",""yue"":""修正液"",""ko"":""수정액""}",JPEG,590,426,This is a small white bottle with a green cap. Inside the cap is a brush used to paint over mistakes on paper. The bottle has words printed on it that explain how to use it safely.,qwen3-vl-plus,A white bottle with a green cap and brush for covering up writing mistakes.,False,False,,"{
    ""en"": ""Correction fluid"",
    ""zh"": ""修正液"",
    ""yue"": ""修正液"",
    ""ko"": ""수정액"",
    ""description"": ""This is a small white bottle with a green cap. Inside the cap is a brush used to paint over mistakes on paper. The bottle has words printed on it that explain how to use it safely."",
    ""description_brief"": ""A white bottle with a green cap and brush for covering up writing mistakes."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/places/12-06公園.jpg,places,"{""en"":""Park"",""zh"":""公园"",""yue"":""公園"",""ko"":""공원""}",JPEG,756,1051,"This image shows a park with three children playing. One child is climbing on a green jungle gym, another is swinging on a swing set, and the third is running on a path. There are trees, grass, and a clear sky in the background.",qwen3-vl-plus,Children are playing at the park on swings and climbing equipment.,False,False,,"{
    ""en"": ""Park"",
    ""zh"": ""公园"",
    ""yue"": ""公園"",
    ""ko"": ""공원"",
    ""description"": ""This image shows a park with three children playing. One child is climbing on a green jungle gym, another is swinging on a swing set, and the third is running on a path. There are trees, grass, and a clear sky in the background."",
    ""description_brief"": ""Children are playing at the park on swings and climbing equipment."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
